scenario,episode,method,delay_steps,trace_quality,proxy_conflict,localization_error,counterfactual_precision,success_lift,reward_dependence
deceptive_proxy,19,dense_shaping,7,0.7022,0.7979,2.8362,0.2875,0.0861,0.55
deceptive_proxy,19,effect_trace,7,0.7022,0.7979,0.8601,0.8541,0.3108,0.0
deceptive_proxy,20,delayed_reward_td,9,0.7127,0.9514,4.4458,0.2787,0.0182,1.0
deceptive_proxy,20,dense_shaping,9,0.7127,0.9514,3.4547,0.2285,0.0727,0.55
deceptive_proxy,20,effect_trace,9,0.7127,0.9514,1.1902,0.8506,0.2985,0.0
deceptive_proxy,21,delayed_reward_td,5,0.6241,0.9127,3.1138,0.3528,0.0245,1.0
deceptive_proxy,21,dense_shaping,5,0.6241,0.9127,2.6905,0.3032,0.0737,0.55
deceptive_proxy,21,effect_trace,5,0.6241,0.9127,0.9555,0.7881,0.3186,0.0
deceptive_proxy,22,delayed_reward_td,5,0.66,0.781,3.1558,0.3632,-0.0136,1.0
deceptive_proxy,22,dense_shaping,5,0.66,0.781,2.5581,0.2861,0.0969,0.55
deceptive_proxy,22,effect_trace,5,0.66,0.781,0.8863,0.8488,0.2723,0.0
deceptive_proxy,23,delayed_reward_td,2,0.7259,0.706,2.2356,0.4436,0.0951,1.0
deceptive_proxy,23,dense_shaping,2,0.7259,0.706,1.8512,0.4009,0.1564,0.55
deceptive_proxy,23,effect_trace,2,0.7259,0.706,0.7504,0.8918,0.352,0.0
deceptive_proxy,24,delayed_reward_td,11,0.6705,0.7565,4.9772,0.2465,-0.0016,1.0
deceptive_proxy,24,dense_shaping,11,0.6705,0.7565,3.6275,0.3183,0.0402,0.55
deceptive_proxy,24,effect_trace,11,0.6705,0.7565,1.2286,0.8477,0.2837,0.0
deceptive_proxy,25,delayed_reward_td,5,0.7242,0.8659,3.2229,0.3524,0.0369,1.0
deceptive_proxy,25,dense_shaping,5,0.7242,0.8659,2.6372,0.3363,0.0997,0.55
deceptive_proxy,25,effect_trace,5,0.7242,0.8659,0.835,0.8373,0.2801,0.0
deceptive_proxy,26,delayed_reward_td,9,0.69,0.7563,4.3423,0.2738,0.0204,1.0
deceptive_proxy,26,dense_shaping,9,0.69,0.7563,3.1782,0.3282,0.0771,0.55
deceptive_proxy,26,effect_trace,9,0.69,0.7563,1.1177,0.8423,0.2806,0.0
deceptive_proxy,27,delayed_reward_td,3,0.6202,0.6703,2.5086,0.4115,0.0516,1.0
deceptive_proxy,27,dense_shaping,3,0.6202,0.6703,1.874,0.368,0.1084,0.55
deceptive_proxy,27,effect_trace,3,0.6202,0.6703,0.6969,0.8169,0.3138,0.0
deceptive_proxy,28,delayed_reward_td,8,0.6085,0.5993,3.9724,0.3712,-0.0077,1.0
deceptive_proxy,28,dense_shaping,8,0.6085,0.5993,2.7727,0.3563,0.077,0.55
deceptive_proxy,28,effect_trace,8,0.6085,0.5993,1.0079,0.8502,0.3005,0.0
deceptive_proxy,29,delayed_reward_td,9,0.5925,0.8119,4.3222,0.2654,-0.0214,1.0
deceptive_proxy,29,dense_shaping,9,0.5925,0.8119,3.2186,0.323,0.1249,0.55
deceptive_proxy,29,effect_trace,9,0.5925,0.8119,1.1455,0.7883,0.2731,0.0
deceptive_proxy,30,delayed_reward_td,9,0.8001,0.7925,4.3018,0.3242,0.0008,1.0
deceptive_proxy,30,dense_shaping,9,0.8001,0.7925,3.224,0.3404,0.0766,0.55
deceptive_proxy,30,effect_trace,9,0.8001,0.7925,0.9741,0.8454,0.2905,0.0
deceptive_proxy,31,delayed_reward_td,3,0.7883,0.6841,2.4841,0.3808,0.074,1.0
deceptive_proxy,31,dense_shaping,3,0.7883,0.6841,1.9086,0.3528,0.1117,0.55
deceptive_proxy,31,effect_trace,3,0.7883,0.6841,0.649,0.9026,0.3117,0.0
deceptive_proxy,32,delayed_reward_td,11,0.8475,0.6253,4.9544,0.3188,0.0088,1.0
deceptive_proxy,32,dense_shaping,11,0.8475,0.6253,3.2926,0.3334,0.0734,0.55
deceptive_proxy,32,effect_trace,11,0.8475,0.6253,1.0602,0.8542,0.3008,0.0
deceptive_proxy,33,delayed_reward_td,5,0.7754,0.6606,3.1176,0.3872,0.0426,1.0
deceptive_proxy,33,dense_shaping,5,0.7754,0.6606,2.3018,0.3861,0.0866,0.55
deceptive_proxy,33,effect_trace,5,0.7754,0.6606,0.9691,0.8762,0.3181,0.0
deceptive_proxy,34,delayed_reward_td,6,0.8132,0.8082,3.4285,0.3471,0.0421,1.0
deceptive_proxy,34,dense_shaping,6,0.8132,0.8082,2.6595,0.3541,0.1129,0.55
deceptive_proxy,34,effect_trace,6,0.8132,0.8082,0.9797,0.8701,0.3028,0.0
deceptive_proxy,35,delayed_reward_td,10,0.8185,0.7818,4.6161,0.3279,-0.0192,1.0
deceptive_proxy,35,dense_shaping,10,0.8185,0.7818,3.3495,0.2905,0.084,0.55
deceptive_proxy,35,effect_trace,10,0.8185,0.7818,1.0899,0.8424,0.3216,0.0
deceptive_proxy,36,delayed_reward_td,10,0.672,0.7122,4.7118,0.2969,0.0052,1.0
deceptive_proxy,36,dense_shaping,10,0.672,0.7122,3.321,0.2675,0.0959,0.55
deceptive_proxy,36,effect_trace,10,0.672,0.7122,1.0315,0.8153,0.3265,0.0
deceptive_proxy,37,delayed_reward_td,3,0.7031,0.6732,2.5715,0.4158,0.0628,1.0
deceptive_proxy,37,dense_shaping,3,0.7031,0.6732,1.9767,0.3585,0.1404,0.55
deceptive_proxy,37,effect_trace,3,0.7031,0.6732,0.6834,0.8715,0.335,0.0
deceptive_proxy,38,delayed_reward_td,2,0.7923,0.6575,2.1248,0.4319,0.1154,1.0
deceptive_proxy,38,dense_shaping,2,0.7923,0.6575,1.7361,0.4331,0.1562,0.55
deceptive_proxy,38,effect_trace,2,0.7923,0.6575,0.6473,0.8627,0.3123,0.0
deceptive_proxy,39,delayed_reward_td,3,0.6357,0.7339,2.4572,0.3863,0.0918,1.0
deceptive_proxy,39,dense_shaping,3,0.6357,0.7339,2.0554,0.3358,0.1076,0.55
deceptive_proxy,39,effect_trace,3,0.6357,0.7339,0.7592,0.8213,0.3087,0.0
deceptive_proxy,40,delayed_reward_td,7,0.9422,0.7103,3.7422,0.357,0.0161,1.0
deceptive_proxy,40,dense_shaping,7,0.9422,0.7103,2.6699,0.3337,0.1196,0.55
deceptive_proxy,40,effect_trace,7,0.9422,0.7103,0.731,0.919,0.3251,0.0
deceptive_proxy,41,delayed_reward_td,6,0.6538,0.6867,3.5016,0.3526,-0.0136,1.0
deceptive_proxy,41,dense_shaping,6,0.6538,0.6867,2.5357,0.2914,0.0974,0.55
deceptive_proxy,41,effect_trace,6,0.6538,0.6867,0.8939,0.8417,0.3014,0.0
deceptive_proxy,42,delayed_reward_td,2,0.6031,0.8818,2.4247,0.4035,0.0675,1.0
deceptive_proxy,42,dense_shaping,2,0.6031,0.8818,2.0928,0.2803,0.0932,0.55
deceptive_proxy,42,effect_trace,2,0.6031,0.8818,0.8414,0.8446,0.2927,0.0
deceptive_proxy,43,delayed_reward_td,7,0.691,0.5715,3.7078,0.385,0.0126,1.0
deceptive_proxy,43,dense_shaping,7,0.691,0.5715,2.4693,0.395,0.0891,0.55
deceptive_proxy,43,effect_trace,7,0.691,0.5715,0.8994,0.8467,0.3061,0.0
deceptive_proxy,44,delayed_reward_td,11,0.6793,0.8543,4.8841,0.259,-0.0298,1.0
deceptive_proxy,44,dense_shaping,11,0.6793,0.8543,3.5736,0.3058,0.061,0.55
deceptive_proxy,44,effect_trace,11,0.6793,0.8543,1.2986,0.8201,0.3227,0.0
deceptive_proxy,45,delayed_reward_td,5,0.6023,0.829,3.2529,0.3747,0.0523,1.0
deceptive_proxy,45,dense_shaping,5,0.6023,0.829,2.5264,0.3021,0.097,0.55
deceptive_proxy,45,effect_trace,5,0.6023,0.829,1.0119,0.8522,0.3001,0.0
deceptive_proxy,46,delayed_reward_td,6,0.7513,0.8086,3.4741,0.3278,0.016,1.0
deceptive_proxy,46,dense_shaping,6,0.7513,0.8086,2.6117,0.3596,0.0966,0.55
deceptive_proxy,46,effect_trace,6,0.7513,0.8086,0.9183,0.8523,0.3104,0.0
deceptive_proxy,47,delayed_reward_td,6,0.7087,0.8089,3.3,0.345,-0.0023,1.0
deceptive_proxy,47,dense_shaping,6,0.7087,0.8089,2.7256,0.2662,0.1174,0.55
deceptive_proxy,47,effect_trace,6,0.7087,0.8089,0.9169,0.8698,0.2958,0.0
deceptive_proxy,48,delayed_reward_td,2,0.6245,0.8242,2.2568,0.4441,0.0389,1.0
deceptive_proxy,48,dense_shaping,2,0.6245,0.8242,1.9898,0.3029,0.0932,0.55
deceptive_proxy,48,effect_trace,2,0.6245,0.8242,0.7288,0.8513,0.3222,0.0
deceptive_proxy,49,delayed_reward_td,3,0.7173,0.8664,2.5738,0.4302,0.0422,1.0
deceptive_proxy,49,dense_shaping,3,0.7173,0.8664,2.2286,0.348,0.0871,0.55
deceptive_proxy,49,effect_trace,3,0.7173,0.8664,0.8589,0.859,0.3156,0.0
deceptive_proxy,50,delayed_reward_td,3,0.7345,0.6303,2.4844,0.4121,0.0794,1.0
deceptive_proxy,50,dense_shaping,3,0.7345,0.6303,1.8989,0.3876,0.1355,0.55
deceptive_proxy,50,effect_trace,3,0.7345,0.6303,0.7786,0.8387,0.3066,0.0
deceptive_proxy,51,delayed_reward_td,11,0.634,0.8521,4.9639,0.2162,-0.0044,1.0
deceptive_proxy,51,dense_shaping,11,0.634,0.8521,3.6298,0.2288,0.0417,0.55
deceptive_proxy,51,effect_trace,11,0.634,0.8521,1.1418,0.7745,0.2909,0.0
deceptive_proxy,52,delayed_reward_td,5,0.7627,0.98,3.237,0.376,0.0345,1.0
deceptive_proxy,52,dense_shaping,5,0.7627,0.98,2.6405,0.2704,0.0831,0.55
deceptive_proxy,52,effect_trace,5,0.7627,0.98,0.7993,0.848,0.3072,0.0
deceptive_proxy,53,delayed_reward_td,4,0.6894,0.7435,2.8187,0.3402,0.0647,1.0
deceptive_proxy,53,dense_shaping,4,0.6894,0.7435,2.2556,0.3465,0.0901,0.55
deceptive_proxy,53,effect_trace,4,0.6894,0.7435,0.8443,0.885,0.3034,0.0
deceptive_proxy,54,delayed_reward_td,6,0.5036,0.7773,3.4673,0.313,0.0185,1.0
deceptive_proxy,54,dense_shaping,6,0.5036,0.7773,2.6864,0.2825,0.0931,0.55
deceptive_proxy,54,effect_trace,6,0.5036,0.7773,0.9552,0.8127,0.2751,0.0
deceptive_proxy,55,delayed_reward_td,10,0.7347,0.6078,4.5536,0.3597,-0.0222,1.0
deceptive_proxy,55,dense_shaping,10,0.7347,0.6078,3.1226,0.3847,0.0933,0.55
deceptive_proxy,55,effect_trace,10,0.7347,0.6078,1.1802,0.8575,0.2998,0.0
deceptive_proxy,56,delayed_reward_td,6,0.4892,0.8408,3.3651,0.3346,0.0298,1.0
deceptive_proxy,56,dense_shaping,6,0.4892,0.8408,2.7419,0.2595,0.0748,0.55
deceptive_proxy,56,effect_trace,6,0.4892,0.8408,1.1817,0.8104,0.2756,0.0
deceptive_proxy,57,delayed_reward_td,6,0.8097,0.7144,3.302,0.3241,0.0397,1.0
deceptive_proxy,57,dense_shaping,6,0.8097,0.7144,2.5789,0.3711,0.0836,0.55
deceptive_proxy,57,effect_trace,6,0.8097,0.7144,0.775,0.8911,0.307,0.0
deceptive_proxy,58,delayed_reward_td,8,0.7737,0.7481,4.1196,0.3279,0.0357,1.0
deceptive_proxy,58,dense_shaping,8,0.7737,0.7481,2.8595,0.3179,0.0874,0.55
deceptive_proxy,58,effect_trace,8,0.7737,0.7481,0.9632,0.859,0.2782,0.0
deceptive_proxy,59,delayed_reward_td,9,0.9428,0.7091,4.3017,0.348,0.0031,1.0
deceptive_proxy,59,dense_shaping,9,0.9428,0.7091,2.913,0.4076,0.064,0.55
deceptive_proxy,59,effect_trace,9,0.9428,0.7091,0.9724,0.9219,0.3227,0.0
deceptive_proxy,60,delayed_reward_td,4,0.8955,0.8565,2.7269,0.4088,0.0624,1.0
deceptive_proxy,60,dense_shaping,4,0.8955,0.8565,2.3354,0.3355,0.1102,0.55
deceptive_proxy,60,effect_trace,4,0.8955,0.8565,0.6007,0.8651,0.3223,0.0
deceptive_proxy,61,delayed_reward_td,5,0.6538,0.8145,3.1516,0.358,0.0204,1.0
deceptive_proxy,61,dense_shaping,5,0.6538,0.8145,2.5251,0.3217,0.1211,0.55
deceptive_proxy,61,effect_trace,5,0.6538,0.8145,0.8972,0.8402,0.3037,0.0
deceptive_proxy,62,delayed_reward_td,4,0.807,0.6794,2.745,0.3476,0.053,1.0
deceptive_proxy,62,dense_shaping,4,0.807,0.6794,2.196,0.3913,0.1052,0.55
deceptive_proxy,62,effect_trace,4,0.807,0.6794,0.7821,0.8886,0.3123,0.0
deceptive_proxy,63,delayed_reward_td,3,0.74,0.6005,2.4646,0.4187,0.0862,1.0
deceptive_proxy,63,dense_shaping,3,0.74,0.6005,1.8448,0.4134,0.1285,0.55
deceptive_proxy,63,effect_trace,3,0.74,0.6005,0.7077,0.8804,0.3183,0.0
deceptive_proxy,64,delayed_reward_td,2,0.6221,0.7033,2.2035,0.4278,0.1028,1.0
deceptive_proxy,64,dense_shaping,2,0.6221,0.7033,1.8768,0.3745,0.1341,0.55
deceptive_proxy,64,effect_trace,2,0.6221,0.7033,0.6957,0.8325,0.2969,0.0
deceptive_proxy,65,delayed_reward_td,9,0.806,0.6197,4.2956,0.3036,-0.0368,1.0
deceptive_proxy,65,dense_shaping,9,0.806,0.6197,2.8589,0.3704,0.0915,0.55
deceptive_proxy,65,effect_trace,9,0.806,0.6197,1.0412,0.868,0.3187,0.0
deceptive_proxy,66,delayed_reward_td,11,0.7023,0.621,4.7485,0.2868,-0.029,1.0
deceptive_proxy,66,dense_shaping,11,0.7023,0.621,3.2675,0.3867,0.0698,0.55
deceptive_proxy,66,effect_trace,11,0.7023,0.621,1.2199,0.8069,0.2917,0.0
deceptive_proxy,67,delayed_reward_td,11,0.5683,0.8668,4.9503,0.2802,-0.0256,1.0
deceptive_proxy,67,dense_shaping,11,0.5683,0.8668,3.618,0.2808,0.054,0.55
deceptive_proxy,67,effect_trace,11,0.5683,0.8668,1.3203,0.8247,0.265,0.0
deceptive_proxy,68,delayed_reward_td,5,0.6872,0.6273,3.0971,0.3524,0.0273,1.0
deceptive_proxy,68,dense_shaping,5,0.6872,0.6273,2.2689,0.3854,0.0757,0.55
deceptive_proxy,68,effect_trace,5,0.6872,0.6273,0.7583,0.8755,0.3044,0.0
deceptive_proxy,69,delayed_reward_td,12,0.7939,0.7059,5.1437,0.2935,-0.0349,1.0
deceptive_proxy,69,dense_shaping,12,0.7939,0.7059,3.546,0.2975,0.0926,0.55
deceptive_proxy,69,effect_trace,12,0.7939,0.7059,1.1417,0.8516,0.324,0.0
deceptive_proxy,70,delayed_reward_td,9,0.6951,0.5853,4.2403,0.3301,0.0219,1.0
deceptive_proxy,70,dense_shaping,9,0.6951,0.5853,3.0324,0.3769,0.0965,0.55
deceptive_proxy,70,effect_trace,9,0.6951,0.5853,1.0473,0.8215,0.2823,0.0
deceptive_proxy,71,delayed_reward_td,5,0.8122,0.853,3.1749,0.3967,0.0309,1.0
deceptive_proxy,71,dense_shaping,5,0.8122,0.853,2.4872,0.2951,0.113,0.55
deceptive_proxy,71,effect_trace,5,0.8122,0.853,0.7198,0.8672,0.3231,0.0
deceptive_proxy,72,delayed_reward_td,9,0.7063,0.9162,4.3696,0.3519,-0.006,1.0
deceptive_proxy,72,dense_shaping,9,0.7063,0.9162,3.2736,0.2396,0.039,0.55
deceptive_proxy,72,effect_trace,9,0.7063,0.9162,1.1212,0.8753,0.2837,0.0
deceptive_proxy,73,delayed_reward_td,3,0.719,0.8043,2.5477,0.3826,0.0563,1.0
deceptive_proxy,73,dense_shaping,3,0.719,0.8043,2.0916,0.3121,0.0851,0.55
deceptive_proxy,73,effect_trace,3,0.719,0.8043,0.6501,0.8726,0.3208,0.0
deceptive_proxy,74,delayed_reward_td,5,0.6644,0.7774,3.1254,0.3673,0.0515,1.0
deceptive_proxy,74,dense_shaping,5,0.6644,0.7774,2.4468,0.344,0.1013,0.55
deceptive_proxy,74,effect_trace,5,0.6644,0.7774,0.8913,0.8472,0.3132,0.0
deceptive_proxy,75,delayed_reward_td,4,0.643,0.8409,2.8719,0.3453,0.0331,1.0
deceptive_proxy,75,dense_shaping,4,0.643,0.8409,2.408,0.3504,0.1026,0.55
deceptive_proxy,75,effect_trace,4,0.643,0.8409,0.8232,0.8372,0.2916,0.0
deceptive_proxy,76,delayed_reward_td,11,0.7689,0.8082,4.8929,0.2964,-0.0455,1.0
deceptive_proxy,76,dense_shaping,11,0.7689,0.8082,3.5093,0.3303,0.0953,0.55
deceptive_proxy,76,effect_trace,11,0.7689,0.8082,1.1721,0.8494,0.2916,0.0
deceptive_proxy,77,delayed_reward_td,12,0.7622,0.6193,5.2516,0.2729,-0.0336,1.0
deceptive_proxy,77,dense_shaping,12,0.7622,0.6193,3.5628,0.3545,0.0916,0.55
deceptive_proxy,77,effect_trace,12,0.7622,0.6193,1.2209,0.8157,0.2972,0.0
deceptive_proxy,78,delayed_reward_td,5,0.8182,0.7361,3.1159,0.3669,0.0225,1.0
deceptive_proxy,78,dense_shaping,5,0.8182,0.7361,2.3791,0.3581,0.1325,0.55
deceptive_proxy,78,effect_trace,5,0.8182,0.7361,0.76,0.8788,0.3151,0.0
deceptive_proxy,79,delayed_reward_td,6,0.7766,0.5601,3.3563,0.3743,0.0364,1.0
deceptive_proxy,79,dense_shaping,6,0.7766,0.5601,2.3394,0.3786,0.0924,0.55
deceptive_proxy,79,effect_trace,6,0.7766,0.5601,0.7568,0.8839,0.298,0.0
deceptive_proxy,80,delayed_reward_td,6,0.932,0.7829,3.4238,0.3284,0.0416,1.0
deceptive_proxy,80,dense_shaping,6,0.932,0.7829,2.5958,0.3461,0.0822,0.55
deceptive_proxy,80,effect_trace,6,0.932,0.7829,0.7664,0.8796,0.3112,0.0
deceptive_proxy,81,delayed_reward_td,4,0.7039,0.7589,2.8497,0.4173,0.0367,1.0
deceptive_proxy,81,dense_shaping,4,0.7039,0.7589,2.2124,0.3571,0.0926,0.55
deceptive_proxy,81,effect_trace,4,0.7039,0.7589,0.7875,0.8473,0.3172,0.0
deceptive_proxy,82,delayed_reward_td,5,0.6519,0.7667,3.0752,0.3225,0.0198,1.0
deceptive_proxy,82,dense_shaping,5,0.6519,0.7667,2.505,0.3754,0.1237,0.55
deceptive_proxy,82,effect_trace,5,0.6519,0.7667,0.9501,0.8626,0.2899,0.0
deceptive_proxy,83,delayed_reward_td,11,0.739,0.8645,4.984,0.2896,-0.0265,1.0
deceptive_proxy,83,dense_shaping,11,0.739,0.8645,3.5927,0.2633,0.0625,0.55
deceptive_proxy,83,effect_trace,11,0.739,0.8645,1.1817,0.8099,0.3027,0.0
deceptive_proxy,84,delayed_reward_td,3,0.7987,0.7457,2.3444,0.392,0.0687,1.0
deceptive_proxy,84,dense_shaping,3,0.7987,0.7457,2.0578,0.3842,0.1223,0.55
deceptive_proxy,84,effect_trace,3,0.7987,0.7457,0.6538,0.872,0.3052,0.0
deceptive_proxy,85,delayed_reward_td,5,0.7124,0.8019,3.0254,0.3775,0.0614,1.0
deceptive_proxy,85,dense_shaping,5,0.7124,0.8019,2.4201,0.3377,0.097,0.55
deceptive_proxy,85,effect_trace,5,0.7124,0.8019,0.7761,0.8346,0.3246,0.0
deceptive_proxy,86,delayed_reward_td,8,0.7342,0.7552,3.972,0.3144,-0.0026,1.0
deceptive_proxy,86,dense_shaping,8,0.7342,0.7552,2.8897,0.3076,0.1104,0.55
deceptive_proxy,86,effect_trace,8,0.7342,0.7552,0.9917,0.8546,0.3076,0.0
deceptive_proxy,87,delayed_reward_td,11,0.6556,0.5265,4.7526,0.267,-0.022,1.0
deceptive_proxy,87,dense_shaping,11,0.6556,0.5265,3.2357,0.333,0.0641,0.55
deceptive_proxy,87,effect_trace,11,0.6556,0.5265,1.2182,0.8281,0.2981,0.0
deceptive_proxy,88,delayed_reward_td,7,0.8858,0.8103,3.7512,0.383,0.0103,1.0
deceptive_proxy,88,dense_shaping,7,0.8858,0.8103,2.7827,0.3873,0.106,0.55
deceptive_proxy,88,effect_trace,7,0.8858,0.8103,0.8218,0.8611,0.3103,0.0
deceptive_proxy,89,delayed_reward_td,8,0.7256,0.7442,4.023,0.2784,0.0191,1.0
deceptive_proxy,89,dense_shaping,8,0.7256,0.7442,2.917,0.3048,0.1022,0.55
deceptive_proxy,89,effect_trace,8,0.7256,0.7442,0.964,0.8216,0.2751,0.0
deceptive_proxy,90,delayed_reward_td,11,0.5914,0.7261,4.8864,0.2676,-0.0357,1.0
deceptive_proxy,90,dense_shaping,11,0.5914,0.7261,3.329,0.3101,0.0812,0.55
deceptive_proxy,90,effect_trace,11,0.5914,0.7261,1.3392,0.8412,0.3103,0.0
deceptive_proxy,91,delayed_reward_td,12,0.7604,0.6826,5.2424,0.2675,-0.0403,1.0
deceptive_proxy,91,dense_shaping,12,0.7604,0.6826,3.6797,0.3574,0.0439,0.55
deceptive_proxy,91,effect_trace,12,0.7604,0.6826,1.1713,0.8228,0.2582,0.0
deceptive_proxy,92,delayed_reward_td,9,0.65,0.7313,4.4074,0.296,-0.0098,1.0
deceptive_proxy,92,dense_shaping,9,0.65,0.7313,3.1756,0.3159,0.0692,0.55
deceptive_proxy,92,effect_trace,9,0.65,0.7313,1.1598,0.817,0.2878,0.0
deceptive_proxy,93,delayed_reward_td,10,0.5706,0.635,4.6138,0.2998,-0.0164,1.0
deceptive_proxy,93,dense_shaping,10,0.5706,0.635,3.2315,0.3416,0.0796,0.55
deceptive_proxy,93,effect_trace,10,0.5706,0.635,1.0996,0.8018,0.293,0.0
deceptive_proxy,94,delayed_reward_td,6,0.7121,0.6956,3.359,0.3439,0.0548,1.0
deceptive_proxy,94,dense_shaping,6,0.7121,0.6956,2.5103,0.3588,0.1581,0.55
deceptive_proxy,94,effect_trace,6,0.7121,0.6956,0.9023,0.8562,0.3113,0.0
deceptive_proxy,95,delayed_reward_td,12,0.7741,0.6798,5.2751,0.2784,-0.0371,1.0
deceptive_proxy,95,dense_shaping,12,0.7741,0.6798,3.5911,0.3099,0.0838,0.55
deceptive_proxy,95,effect_trace,12,0.7741,0.6798,1.1348,0.8273,0.291,0.0
deceptive_proxy,96,delayed_reward_td,7,0.7816,0.6574,3.7554,0.318,0.0256,1.0
deceptive_proxy,96,dense_shaping,7,0.7816,0.6574,2.5894,0.3806,0.1337,0.55
deceptive_proxy,96,effect_trace,7,0.7816,0.6574,0.9367,0.8422,0.3016,0.0
deceptive_proxy,97,delayed_reward_td,6,0.62,0.5009,3.431,0.3156,0.0236,1.0
deceptive_proxy,97,dense_shaping,6,0.62,0.5009,2.4226,0.3715,0.1106,0.55
deceptive_proxy,97,effect_trace,6,0.62,0.5009,0.9372,0.8625,0.3202,0.0
deceptive_proxy,98,delayed_reward_td,10,0.6685,0.7638,4.6904,0.2709,0.0051,1.0
deceptive_proxy,98,dense_shaping,10,0.6685,0.7638,3.3752,0.2689,0.0795,0.55
deceptive_proxy,98,effect_trace,10,0.6685,0.7638,1.2098,0.8155,0.2726,0.0
deceptive_proxy,99,delayed_reward_td,8,0.5895,0.6858,4.0171,0.2729,-0.0104,1.0
deceptive_proxy,99,dense_shaping,8,0.5895,0.6858,2.95,0.3052,0.0778,0.55
deceptive_proxy,99,effect_trace,8,0.5895,0.6858,1.0286,0.8367,0.2886,0.0
deceptive_proxy,100,delayed_reward_td,11,0.6825,0.5802,4.8004,0.2636,-0.0372,1.0
deceptive_proxy,100,dense_shaping,11,0.6825,0.5802,3.2911,0.333,0.0987,0.55
deceptive_proxy,100,effect_trace,11,0.6825,0.5802,1.177,0.8092,0.2815,0.0
deceptive_proxy,101,delayed_reward_td,5,0.7964,0.634,3.0152,0.382,0.0278,1.0
deceptive_proxy,101,dense_shaping,5,0.7964,0.634,2.2966,0.347,0.1169,0.55
deceptive_proxy,101,effect_trace,5,0.7964,0.634,0.7978,0.8448,0.2838,0.0
deceptive_proxy,102,delayed_reward_td,11,0.751,0.7249,4.9524,0.3018,-0.0081,1.0
deceptive_proxy,102,dense_shaping,11,0.751,0.7249,3.4479,0.337,0.0817,0.55
deceptive_proxy,102,effect_trace,11,0.751,0.7249,1.1713,0.8213,0.2983,0.0
deceptive_proxy,103,delayed_reward_td,11,0.6791,0.6895,4.8391,0.2619,-0.0016,1.0
deceptive_proxy,103,dense_shaping,11,0.6791,0.6895,3.3829,0.2952,0.0782,0.55
deceptive_proxy,103,effect_trace,11,0.6791,0.6895,1.1708,0.8185,0.2726,0.0
deceptive_proxy,104,delayed_reward_td,6,0.5673,0.8126,3.5446,0.3295,-0.0011,1.0
deceptive_proxy,104,dense_shaping,6,0.5673,0.8126,2.8419,0.2958,0.0477,0.55
deceptive_proxy,104,effect_trace,6,0.5673,0.8126,0.9255,0.853,0.2785,0.0
deceptive_proxy,105,delayed_reward_td,3,0.6693,0.6837,2.4758,0.4168,0.0942,1.0
deceptive_proxy,105,dense_shaping,3,0.6693,0.6837,1.8671,0.3929,0.1456,0.55
deceptive_proxy,105,effect_trace,3,0.6693,0.6837,0.6869,0.8547,0.3094,0.0
deceptive_proxy,106,delayed_reward_td,9,0.7488,0.4467,4.1308,0.31,-0.0214,1.0
deceptive_proxy,106,dense_shaping,9,0.7488,0.4467,2.8732,0.4026,0.123,0.55
deceptive_proxy,106,effect_trace,9,0.7488,0.4467,0.9788,0.8365,0.3232,0.0
deceptive_proxy,107,delayed_reward_td,5,0.5763,0.6408,3.0862,0.3962,0.0518,1.0
deceptive_proxy,107,dense_shaping,5,0.5763,0.6408,2.3072,0.3599,0.1337,0.55
deceptive_proxy,107,effect_trace,5,0.5763,0.6408,0.9016,0.7877,0.3062,0.0
deceptive_proxy,108,delayed_reward_td,5,0.7432,0.625,3.1411,0.3761,0.0633,1.0
deceptive_proxy,108,dense_shaping,5,0.7432,0.625,2.2325,0.3853,0.1314,0.55
deceptive_proxy,108,effect_trace,5,0.7432,0.625,0.7925,0.8624,0.3042,0.0
deceptive_proxy,109,delayed_reward_td,8,0.7753,0.6864,3.9906,0.2889,0.0346,1.0
deceptive_proxy,109,dense_shaping,8,0.7753,0.6864,2.8202,0.3455,0.0742,0.55
deceptive_proxy,109,effect_trace,8,0.7753,0.6864,0.972,0.824,0.3089,0.0
deceptive_proxy,110,delayed_reward_td,9,0.7878,0.7228,4.3054,0.2787,0.0076,1.0
deceptive_proxy,110,dense_shaping,9,0.7878,0.7228,3.1272,0.327,0.0864,0.55
deceptive_proxy,110,effect_trace,9,0.7878,0.7228,1.0089,0.8277,0.3061,0.0
deceptive_proxy,111,delayed_reward_td,2,0.7249,0.8421,2.2865,0.4421,0.0583,1.0
deceptive_proxy,111,dense_shaping,2,0.7249,0.8421,1.9807,0.3641,0.1045,0.55
deceptive_proxy,111,effect_trace,2,0.7249,0.8421,0.67,0.8672,0.3438,0.0
deceptive_proxy,112,delayed_reward_td,6,0.6671,0.5519,3.3265,0.3474,0.0368,1.0
deceptive_proxy,112,dense_shaping,6,0.6671,0.5519,2.551,0.417,0.1209,0.55
deceptive_proxy,112,effect_trace,6,0.6671,0.5519,0.8672,0.8476,0.3106,0.0
deceptive_proxy,113,delayed_reward_td,7,0.6562,0.6919,3.6676,0.3742,0.0338,1.0
deceptive_proxy,113,dense_shaping,7,0.6562,0.6919,2.789,0.3762,0.0955,0.55
deceptive_proxy,113,effect_trace,7,0.6562,0.6919,0.9266,0.8598,0.2899,0.0
deceptive_proxy,114,delayed_reward_td,8,0.9086,0.6912,3.8464,0.3508,0.022,1.0
